,id,name,symbol,slug,tags,cmcRank,marketPairCount,circulatingSupply,totalSupply,maxSupply,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList,platform
27,1765,EOS,EOS,eos,"['medium-of-exchange', 'enterprise-solutions', 'smart-contracts', 'binance-chain', 'binance-smart-chain', 'fenbushi-capital-portfolio', 'galaxy-digital-portfolio']",28,433,956102562.1542,1032186307.2209,,1,2021-08-16T13:36:06.000Z,2017-07-01T00:00:00.000Z,"[{'name': 'USD', 'price': 5.76955579248164, 'volume24h': 2339738979.2260704, 'marketCap': 5516287075.683302, 'percentChange1h': -0.82549522, 'percentChange24h': 10.18061845, 'percentChange7d': 28.7960706, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 58.50246403, 'percentChange60d': 16.0726027, 'percentChange90d': -38.36648503, 'fullyDilluttedMarketCap': 5955256487.75, 'marketCapByTotalSupply': 5955256487.746577, 'dominance': 0.2721, 'turnover': 0.42415105, 'ytdPriceChangePercentage': 118.922}]",False,,
28,328,Monero,XMR,monero,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",29,161,17974266.56937103,17974266.56937103,,1,2021-08-16T13:36:04.000Z,2014-05-21T00:00:00.000Z,"[{'name': 'USD', 'price': 276.54454578932194, 'volume24h': 226636307.73994076, 'marketCap': 4970685384.322906, 'percentChange1h': -0.86066117, 'percentChange24h': 3.91166315, 'percentChange7d': 2.98161298, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 44.22836379, 'percentChange60d': -1.14235223, 'percentChange90d': -19.27994556, 'fullyDilluttedMarketCap': 4970685384.32, 'marketCapByTotalSupply': 4970685384.322906, 'dominance': 0.2448, 'turnover': 0.04559458, 'ytdPriceChangePercentage': 103.273}]",False,,
29,4195,FTX Token,FTT,ftx-token,"['marketplace', 'centralized-exchange', 'derivatives', 'cms-holdings-portfolio', 'kinetic-capital', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio']",30,83,94346957.523749,345219293.590976,352170015.0,1,2021-08-16T13:36:03.000Z,2019-07-31T00:00:00.000Z,"[{'name': 'USD', 'price': 52.35995672797853, 'volume24h': 251425252.0110159, 'marketCap': 4940002613.359926, 'percentChange1h': 0.23453414, 'percentChange24h': 9.48554113, 'percentChange7d': 9.30385662, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 98.71837505, 'percentChange60d': 61.32820552, 'percentChange90d': 0.5925781, 'fullyDilluttedMarketCap': 18439606746.29, 'marketCapByTotalSupply': 18075667274.08682, 'dominance': 0.2433, 'turnover': 0.05089577, 'ytdPriceChangePercentage': 799.5007}]",False,,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'FTT-F11'}"
30,4256,Klaytn,KLAY,klaytn,"['platform', 'enterprise-solutions']",31,53,2495851967.8,10646904572.8,,1,2021-08-16T13:36:03.000Z,2020-03-30T00:00:00.000Z,"[{'name': 'USD', 'price': 1.91553998965408, 'volume24h': 131592149.19301209, 'marketCap': 4780904252.577727, 'percentChange1h': 0.26608241, 'percentChange24h': 11.4017862, 'percentChange7d': 56.97222741, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 114.71048892, 'percentChange60d': 66.62828695, 'percentChange90d': -11.9689343, 'fullyDilluttedMarketCap': 20394571475.23, 'marketCapByTotalSupply': 20394571475.22929, 'dominance': 0.2354, 'turnover': 0.02752453, 'ytdPriceChangePercentage': 286.2198}]",True,"[{'coinId': '4256', 'auditor': 'SlowMist', 'auditStatus': 2, 'reportUrl': 'https://www.slowmist.com/en/security-audit-certificate.html?id=496944cc0ff56b55fa51f77720b912b93383efb7065c0dd37629652756d6e2fd'}]",
31,7186,PancakeSwap,CAKE,pancakeswap,"['decentralized-exchange', 'defi', 'yield-farming', 'binance-chain', 'amm', 'binance-smart-chain']",32,111,210429976.72838423,210429976.72838423,,1,2021-08-16T13:36:02.000Z,2020-09-25T00:00:00.000Z,"[{'name': 'USD', 'price': 22.21761128830205, 'volume24h': 492431961.69543403, 'marketCap': 4675251426.357687, 'percentChange1h': 0.03005844, 'percentChange24h': 10.15201325, 'percentChange7d': 20.99017539, 'lastUpdated': '2021-08-16T13:36:02.000Z', 'percentChange30d': 76.0213948, 'percentChange60d': 36.23702167, 'percentChange90d': -18.84753037, 'fullyDilluttedMarketCap': 4675251426.36, 'marketCapByTotalSupply': 4675251426.357687, 'dominance': 0.2306, 'tvl': 5706818345.441543, 'turnover': 0.10532738, 'ytdPriceChangePercentage': 3255.7904}]",True,"[{'coinId': '7186', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2020-10-01T00:00:00.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=pancakeswap'}, {'coinId': '7186', 'auditor': 'SlowMist', 'auditStatus': 2, 'reportUrl': 'https://www.slowmist.com/en/security-audit-certificate.html?id=015e0e0a3ef5ea0e2bd9651c9cb47af497597d9e42b1fc13bdf46689c4a2b4f6'}]",
32,6719,The Graph,GRT,the-graph,"['ai-big-data', 'enterprise-solutions', 'defi', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem']",33,147,4715735200.0,10000000000.0,10057044431.0,1,2021-08-16T13:36:05.000Z,2020-12-17T00:00:00.000Z,"[{'name': 'USD', 'price': 0.90381576375803, 'volume24h': 182822623.82245156, 'marketCap': 4262155811.4686265, 'percentChange1h': -1.72673011, 'percentChange24h': 4.19936172, 'percentChange7d': 27.20386453, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 60.50449376, 'percentChange60d': 30.43684081, 'percentChange90d': -25.31036259, 'fullyDilluttedMarketCap': 9089715293.55, 'marketCapByTotalSupply': 9038157637.5803, 'dominance': 0.2099, 'turnover': 0.0428944, 'ytdPriceChangePercentage': 148.8365}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc944e90c64b2c07662a292be6244bdf05cda44a7'}"
33,1376,Neo,NEO,neo,"['platform', 'enterprise-solutions', 'smart-contracts']",34,243,70538831.0,100000000.0,100000000.0,1,2021-08-16T13:36:04.000Z,2016-09-08T00:00:00.000Z,"[{'name': 'USD', 'price': 58.55584863691176, 'volume24h': 725855989.148567, 'marketCap': 4130461111.060699, 'percentChange1h': -1.40291242, 'percentChange24h': 8.72905178, 'percentChange7d': 26.01245173, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 98.92338346, 'percentChange60d': 19.20043093, 'percentChange90d': -33.43612427, 'fullyDilluttedMarketCap': 5855584863.69, 'marketCapByTotalSupply': 5855584863.691176, 'dominance': 0.2034, 'turnover': 0.17573244, 'ytdPriceChangePercentage': 303.7863}]",False,,
34,6783,Axie Infinity,AXS,axie-infinity,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital', 'play-to-earn']",35,108,60907500.0,270000000.0,270000000.0,1,2021-08-16T13:36:05.000Z,2020-08-31T00:00:00.000Z,"[{'name': 'USD', 'price': 67.81999080372162, 'volume24h': 803180250.3007962, 'marketCap': 4130746089.877675, 'percentChange1h': -0.94941027, 'percentChange24h': 3.30845147, 'percentChange7d': 55.40890954, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 272.56027225, 'percentChange60d': 1393.87465202, 'percentChange90d': 916.72758602, 'fullyDilluttedMarketCap': 18311397517.0, 'marketCapByTotalSupply': 18311397517.00484, 'dominance': 0.2034, 'turnover': 0.19443951, 'ytdPriceChangePercentage': 11343.7248}]",False,,
35,3635,Crypto.com Coin,CRO,crypto-com-coin,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments']",36,113,25263013692.0,30263013692.0,30263013692.0,1,2021-08-16T13:36:05.000Z,2018-12-14T00:00:00.000Z,"[{'name': 'USD', 'price': 0.15298924778751, 'volume24h': 36275175.4318566, 'marketCap': 3864969461.5846457, 'percentChange1h': -0.85696141, 'percentChange24h': 3.59449073, 'percentChange7d': 9.30468909, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 34.71968585, 'percentChange60d': 32.66098455, 'percentChange90d': 4.44443932, 'fullyDilluttedMarketCap': 4629915700.52, 'marketCapByTotalSupply': 4629915700.522196, 'dominance': 0.1903, 'turnover': 0.00938563, 'ytdPriceChangePercentage': 156.75}]",True,"[{'coinId': '3635', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2018-11-30T17:03:41.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=crypto'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b'}"
36,1518,Maker,MKR,maker,"['store-of-value', 'defi', 'dao', 'binance-smart-chain', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-xzy-screener']",37,225,991328.38195493,991328.38195493,1005577.0,1,2021-08-16T13:36:05.000Z,2017-01-29T00:00:00.000Z,"[{'name': 'USD', 'price': 3804.55425350836, 'volume24h': 175933817.6857825, 'marketCap': 3771562612.190189, 'percentChange1h': -0.85616191, 'percentChange24h': 3.93524471, 'percentChange7d': 13.99432067, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 58.86792161, 'percentChange60d': 27.98907249, 'percentChange90d': -21.75954383, 'fullyDilluttedMarketCap': 3825772252.58, 'marketCapByTotalSupply': 3771562612.190189, 'dominance': 0.1857, 'tvl': 9127343349.076323, 'turnover': 0.04664746, 'ytdPriceChangePercentage': 553.454}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}"
37,4023,Bitcoin BEP2,BTCB,bitcoin-bep2,"['binance-chain', 'binance-smart-chain']",38,38,78119.60630763,85501.0,,1,2021-08-16T13:36:07.000Z,2019-06-18T00:00:00.000Z,"[{'name': 'USD', 'price': 47056.70332683145, 'volume24h': 30049027.05771599, 'marketCap': 3676051138.0270157, 'percentChange1h': -0.82220557, 'percentChange24h': 2.26453115, 'percentChange7d': 2.72554863, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 49.36077536, 'percentChange60d': 21.2166234, 'percentChange90d': 7.23957907, 'fullyDilluttedMarketCap': 4023395191.15, 'marketCapByTotalSupply': 4023395191.1474156, 'dominance': 0.181, 'turnover': 0.00817427, 'ytdPriceChangePercentage': 66.3114}]",False,,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'BTCB-1DE'}"
38,5994,SHIBA INU,SHIB,shiba-inu,"['memes', 'doggone-doggerel']",39,133,394796000000000.0,1000000000000000.0,,1,2021-08-16T13:36:07.000Z,2020-08-01T00:00:00.000Z,"[{'name': 'USD', 'price': 8.89115605e-06, 'volume24h': 763123506.7962956, 'marketCap': 3510192843.9158, 'percentChange1h': -2.25032618, 'percentChange24h': 11.59343786, 'percentChange7d': 14.39659733, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 33.73365927, 'percentChange60d': 12.7978406, 'percentChange90d': -45.13978381, 'fullyDilluttedMarketCap': 8891156051.98, 'marketCapByTotalSupply': 8891156050.0, 'dominance': 0.1729, 'turnover': 0.21740216, 'ytdPriceChangePercentage': 0.0}]",True,"[{'coinId': '5994', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2021-07-09T21:38:08.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=shib'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce'}"
39,3794,Cosmos,ATOM,cosmos,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'binance-chain', 'binance-smart-chain', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-xzy-screener', 'exnetwork-capital-portfolio']",40,181,219828173.943458,277612776.943458,,1,2021-08-16T13:36:06.000Z,2019-03-14T00:00:00.000Z,"[{'name': 'USD', 'price': 15.95947684800994, 'volume24h': 239469759.69041976, 'marketCap': 3508342652.59092, 'percentChange1h': -1.64579244, 'percentChange24h': 5.52523016, 'percentChange7d': 15.12768538, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 44.08813365, 'percentChange60d': 16.88759443, 'percentChange90d': -27.07305973, 'fullyDilluttedMarketCap': 4430554686.34, 'marketCapByTotalSupply': 4430554686.340866, 'dominance': 0.1728, 'turnover': 0.06825723, 'ytdPriceChangePercentage': 171.949}]",False,,
40,5805,Avalanche,AVAX,avalanche,"['defi', 'smart-contracts', 'binance-smart-chain', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio']",41,73,173572866.4803008,387076804.8303008,720000000.0,1,2021-08-16T13:36:06.000Z,2020-07-13T00:00:00.000Z,"[{'name': 'USD', 'price': 19.72001539008998, 'volume24h': 161245560.7017143, 'marketCap': 3422859598.293565, 'percentChange1h': -1.8943442, 'percentChange24h': 12.49714699, 'percentChange7d': 21.0121461, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 82.45832166, 'percentChange60d': 29.74298634, 'percentChange90d': -44.53063962, 'fullyDilluttedMarketCap': 14198411080.86, 'marketCapByTotalSupply': 7633160548.400387, 'dominance': 0.1686, 'turnover': 0.04710844, 'ytdPriceChangePercentage': 438.0892}]",False,,
41,1720,IOTA,MIOTA,iota,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'binance-smart-chain']",42,60,2779530283.0,2779530283.0,2779530283.0,1,2021-08-16T13:36:06.000Z,2017-06-13T00:00:00.000Z,"[{'name': 'USD', 'price': 1.17979016340015, 'volume24h': 63439544.66081173, 'marketCap': 3279262486.756235, 'percentChange1h': -1.56922921, 'percentChange24h': 4.63165734, 'percentChange7d': 27.94917744, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 71.55131939, 'percentChange60d': 6.5357594, 'percentChange90d': -38.02415898, 'fullyDilluttedMarketCap': 3279262486.76, 'marketCapByTotalSupply': 3279262486.756235, 'dominance': 0.1615, 'turnover': 0.01934567, 'ytdPriceChangePercentage': 304.9423}]",False,,
42,2011,Tezos,XTZ,tezos,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'smart-contracts', 'binance-smart-chain', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital']",43,167,855889119.350535,885805348.17291,,1,2021-08-16T13:35:08.000Z,2017-10-06T00:00:00.000Z,"[{'name': 'USD', 'price': 3.82507695530826, 'volume24h': 169357079.96022686, 'marketCap': 3273841746.7268124, 'percentChange1h': -0.51810491, 'percentChange24h': 6.15904827, 'percentChange7d': 15.00770355, 'lastUpdated': '2021-08-16T13:35:08.000Z', 'percentChange30d': 58.4689778, 'percentChange60d': 12.16529955, 'percentChange90d': -32.90049806, 'fullyDilluttedMarketCap': 3388273624.19, 'marketCapByTotalSupply': 3388273624.1850076, 'dominance': 0.1612, 'turnover': 0.05173038, 'ytdPriceChangePercentage': 90.4047}]",True,"[{'coinId': '2011', 'auditor': 'Quantstamp', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2021-07-09', 'reportUrl': 'https://certificate.quantstamp.com/view/sexp-synthetic-asset-exchange-on-tezos'}]",
43,3602,Bitcoin SV,BSV,bitcoin-sv,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channels']",44,181,18816032.89423905,18816032.89423905,21000000.0,1,2021-08-16T13:36:05.000Z,2018-11-09T00:00:00.000Z,"[{'name': 'USD', 'price': 171.40351571278322, 'volume24h': 427663987.60174984, 'marketCap': 3225134189.839949, 'percentChange1h': -0.947105, 'percentChange24h': 1.30260005, 'percentChange7d': 12.51262816, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 39.86374739, 'percentChange60d': 4.82100558, 'percentChange90d': -40.57057999, 'fullyDilluttedMarketCap': 3599473829.97, 'marketCapByTotalSupply': 3225134189.839949, 'dominance': 0.1588, 'turnover': 0.13260347, 'ytdPriceChangePercentage': 5.0809}]",False,,
44,4030,Algorand,ALGO,algorand,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital', 'kinetic-capital', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",45,140,3250746923.891782,5683755688.315287,10000000000.0,1,2021-08-16T13:35:07.000Z,2019-06-20T00:00:00.000Z,"[{'name': 'USD', 'price': 0.99226253392691, 'volume24h': 214296271.70376658, 'marketCap': 3225594379.8559675, 'percentChange1h': -0.7542902, 'percentChange24h': 5.47354198, 'percentChange7d': 16.58152025, 'lastUpdated': '2021-08-16T13:35:07.000Z', 'percentChange30d': 27.26395901, 'percentChange60d': -6.17382202, 'percentChange90d': -26.49262355, 'fullyDilluttedMarketCap': 9922625339.27, 'marketCapByTotalSupply': 5639777821.509215, 'dominance': 0.1588, 'turnover': 0.06643621, 'ytdPriceChangePercentage': 149.2313}]",False,,
45,3718,BitTorrent,BTT,bittorrent,"['platform', 'distributed-computing', 'filesharing', 'storage', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio']",46,144,659952625000.0,990000000000.0,,1,2021-08-16T13:36:05.000Z,2019-01-31T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00483531323846, 'volume24h': 532008376.3296363, 'marketCap': 3191077664.418928, 'percentChange1h': -0.83096937, 'percentChange24h': 4.29598989, 'percentChange7d': 24.90062096, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 120.54441008, 'percentChange60d': 44.89676969, 'percentChange90d': -11.30803866, 'fullyDilluttedMarketCap': 4786960106.08, 'marketCapByTotalSupply': 4786960106.0754, 'dominance': 0.1571, 'turnover': 0.16671746, 'ytdPriceChangePercentage': 1544.4406}]",False,,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': '1002000'}"
46,3957,UNUS SED LEO,LEO,unus-sed-leo,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'arrington-xrp-capital', 'kinetic-capital', 'alameda-research-portfolio']",47,17,953954130.0,985239504.0,,1,2021-08-16T13:36:07.000Z,2019-05-21T00:00:00.000Z,"[{'name': 'USD', 'price': 2.95816637598055, 'volume24h': 2256016.33834704, 'marketCap': 2821955031.5937786, 'percentChange1h': -0.55383381, 'percentChange24h': -1.17983281, 'percentChange7d': 7.5367851, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 0.77912163, 'percentChange60d': 14.17781318, 'percentChange90d': -1.5672844, 'fullyDilluttedMarketCap': 2914502373.02, 'marketCapByTotalSupply': 2914502373.0205545, 'dominance': 0.139, 'turnover': 0.00079945, 'ytdPriceChangePercentage': 118.0887}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3'}"
47,5692,Compound,COMP,compound,"['defi', 'dao', 'yield-farming', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-xzy-screener']",48,228,5471767.0995423,10000000.0,10000000.0,1,2021-08-16T13:36:05.000Z,2020-06-16T00:00:00.000Z,"[{'name': 'USD', 'price': 509.7411271486359, 'volume24h': 388768590.2015056, 'marketCap': 2789184728.815514, 'percentChange1h': -2.10762847, 'percentChange24h': 7.92685416, 'percentChange7d': 5.23624645, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 37.1287197, 'percentChange60d': 65.52976096, 'percentChange90d': -24.79314184, 'fullyDilluttedMarketCap': 5097411271.49, 'marketCapByTotalSupply': 5097411271.486359, 'dominance': 0.1373, 'tvl': 11277020089.306787, 'turnover': 0.13938431, 'ytdPriceChangePercentage': 250.6001}]",True,"[{'coinId': '5692', 'auditor': 'Quantstamp', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2020-12-04', 'reportUrl': 'https://certificate.quantstamp.com/view/compound-protocol'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc00e94cb662c3520282e6f5717214004a7f26888'}"
